ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1416334751.327,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416334751.327,pg_catalog,pg_db_role_setting,0,0,31304,0,0,0,0,0,0,0,0,0,100,31204,0,0,0,0
1416334751.327,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_description,0,0,1020,0,0,0,0,0,0,0,0,0,288,1982,0,0,0,0
1416334751.327,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_class,2546,565670,177857,161417,405,127,405,122,337,2,2193,189474,1691,372339,,,,
1416334751.327,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_operator,0,0,56579,297855,0,0,0,0,0,0,1659,205864,1417,122546,,,,
1416334751.327,pg_toast,pg_toast_12345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_attribute,561,3825,147204,333328,1470,40,1470,40,2514,246,5573,162301,1395,307340,,,,
1416334751.327,pg_catalog,pg_tablespace,0,0,5189,5189,0,0,0,0,0,0,157,5032,324,10074,,,,
1416334751.327,pg_catalog,pg_statistic,0,0,41222,39803,324,914,327,856,464,92,3967,38491,490,88049,9676,40780,377,35459
1416334751.327,pg_catalog,pg_aggregate,0,0,3947,3947,0,0,0,0,0,0,287,3660,652,6223,,,,
1416334751.327,pg_catalog,pg_inherits,0,0,230,0,0,0,0,0,0,0,0,0,100,130,,,,
1416334751.327,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_toast,pg_toast_2618,0,0,688,2196,0,0,0,0,0,0,388,455,114,996,,,,
1416334751.327,pg_toast,pg_toast_3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,public,customer,10,9000000,28,28,1500000,0,0,0,1500000,0,68533,294885,10,114,,,,
1416334751.327,public,region,6,10,8,8,5,0,0,0,5,0,1,11,2,9,,,,
1416334751.327,pg_toast,pg_toast_2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_toast,pg_toast_2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_toast,pg_toast_12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_database,727,2818,25506,25506,0,0,0,0,0,0,79,26154,452,40691,,,,
1416334751.327,information_schema,sql_sizing_profiles,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416334751.327,pg_toast,pg_toast_2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_depend,0,0,9553,10276,1755,0,1755,0,6685,605,1644,12354,2415,24844,,,,
1416334751.327,pg_catalog,pg_language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,public,time_statistics,1,1,,,3,1,0,1,3,1,2,3,,,,,,
1416334751.327,public,partsupp,5,24000000,42,42,8000000,0,0,0,8000000,0,340611,954551,12,124,,,,
1416334751.327,pg_toast,pg_toast_12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,public,supplier,7,400000,42,42,100000,0,0,0,100000,0,2312,15690,6,108,,,,
1416334751.327,pg_catalog,pg_amproc,102,204,32211,50777,0,0,0,0,0,0,168,31636,310,71652,,,,
1416334751.327,public,part,8,12000000,26,26,2000000,0,0,0,2000000,0,79007,327741,10,108,,,,
1416334751.327,public,orders,10,60000000,30,30,15000000,0,0,0,15000000,0,504554,1558810,8,118,,,,
1416334751.327,pg_catalog,pg_collation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_range,0,0,1769,0,0,0,0,0,0,0,0,0,662,2876,,,,
1416334751.327,pg_toast,pg_toast_2609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_opclass,102,102,44436,498766,0,0,0,0,0,0,353,198081,723,54335,,,,
1416334751.327,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416334751.327,pg_catalog,pg_rewrite,0,0,1717,1336,127,0,127,0,110,27,870,1589,411,2523,388,455,228,1992
1416334751.327,pg_toast,pg_toast_1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_seclabel,0,0,1020,0,0,0,0,0,0,0,0,0,94,926,0,0,0,0
1416334751.327,pg_toast,pg_toast_12335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_ts_parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_trigger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416334751.327,pg_toast,pg_toast_12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_shseclabel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_event_trigger,0,0,382,0,0,0,0,0,0,0,0,0,107,275,,,,
1416334751.327,information_schema,sql_features,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416334751.327,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1416334751.327,pg_catalog,pg_foreign_table,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_extension,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1416334751.327,pg_catalog,pg_ts_config,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
