Linux 3.0.101-0.15-default (axle) 	11/18/2014 	_x86_64_

07:08:24 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
07:09:24 PM     all     22.87      0.00      8.10      0.39      0.00     68.64
07:10:24 PM     all     12.73      0.00      6.42      0.00      0.00     80.85
07:11:24 PM     all      7.51      0.00      6.13      0.01      0.00     86.36
07:12:24 PM     all      7.87      0.00      5.53      0.00      0.00     86.60
07:13:24 PM     all      6.84      0.00      3.15      0.00      0.00     90.00
07:14:24 PM     all     33.24      0.00      2.35      0.00      0.00     64.41
07:15:24 PM     all     30.78      0.00      1.78      0.00      0.00     67.44
07:16:24 PM     all     13.49      0.00      0.84      0.00      0.00     85.67
07:17:24 PM     all      6.10      0.00      0.23      0.00      0.00     93.67
07:18:24 PM     all      4.58      0.00      1.26      0.00      0.00     94.16
