# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1416335470;-61738.95;4.48;37558.92
axle;60;1416335530;1272.94;0.49;292.48
axle;60;1416335590;-13861.98;-0.47;566.66
axle;60;1416335650;4759.21;-6.87;-14471.33
axle;60;1416335710;20611.81;0.53;406.69
axle;60;1416335770;-15865.18;0.47;1712.90
axle;60;1416335830;-1027.62;0.55;-1384.33
axle;60;1416335890;7667.43;0.52;249.97
axle;60;1416335950;12149.48;0.52;78.26
axle;60;1416336010;-6040.73;0.52;2180.54
axle;60;1416336070;-17672.05;0.40;-1227.46
axle;60;1416336130;20076.03;0.45;-534.89
axle;60;1416336190;11663.39;0.53;668.80
axle;60;1416336250;11563.81;0.40;-403.10
axle;60;1416336310;500.95;0.42;17.69
axle;60;1416336370;-0.40;0.23;6.30
axle;60;1416336430;-865.24;0.27;7.36
axle;60;1416336490;848.92;0.22;6.07
axle;60;1416336550;-5.95;0.18;5.25
axle;60;1416336610;-7.72;0.20;6.94
axle;60;1416336670;-11.33;0.20;8.64
