# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416335470;10.47;494.36;1086110.57;0.00;57372.96;0.00;0.00;0.00;0.00
axle;60;1416335530;0.27;434.49;896894.07;0.00;55171.50;0.00;0.00;0.00;0.00
axle;60;1416335590;0.13;476.87;885792.49;0.00;51506.63;337.64;0.00;337.64;100.00
axle;60;1416335650;8.36;477.16;1029690.02;0.05;89841.31;15104.25;0.00;15104.20;100.00
axle;60;1416335710;0.13;450.46;891477.52;0.02;90448.49;0.00;0.00;0.00;0.00
axle;60;1416335770;0.07;397.80;693121.22;0.00;35056.94;0.00;0.00;0.00;0.00
axle;60;1416335830;0.00;470.98;791744.80;0.00;71454.45;0.00;0.00;0.00;0.00
axle;60;1416335890;0.00;422.51;1005030.88;0.00;75288.28;0.00;0.00;0.00;0.00
axle;60;1416335950;0.13;472.92;939594.46;0.00;72591.74;0.00;0.00;0.00;0.00
axle;60;1416336010;0.13;409.88;785407.68;0.00;55566.98;0.00;0.00;0.00;0.00
axle;60;1416336070;0.07;495.98;804042.09;0.00;47973.57;0.00;0.00;0.00;0.00
axle;60;1416336130;0.00;317.12;959589.86;0.00;87062.84;0.00;0.00;0.00;0.00
axle;60;1416336190;0.00;514.63;873827.87;0.00;70272.11;0.00;0.00;0.00;0.00
axle;60;1416336250;0.00;367.63;422916.75;0.00;41036.66;0.00;0.00;0.00;0.00
axle;60;1416336310;5.47;85.75;55748.89;0.02;5428.27;0.00;0.00;0.00;0.00
axle;60;1416336370;0.00;26.53;36574.88;0.00;2933.73;0.00;0.00;0.00;0.00
axle;60;1416336430;0.13;40.23;42243.79;0.00;3219.40;0.00;0.00;0.00;0.00
axle;60;1416336490;0.07;31.27;44518.75;0.00;4569.18;0.00;0.00;0.00;0.00
axle;60;1416336550;0.00;30.28;36054.85;0.00;2706.59;0.00;0.00;0.00;0.00
axle;60;1416336610;0.00;34.03;45560.38;0.00;4319.85;0.00;0.00;0.00;0.00
axle;60;1416336670;0.00;31.51;42529.37;0.00;5659.70;0.00;0.00;0.00;0.00
