BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#32'
	and p_type not like 'STANDARD BRUSHED%'
	and p_size in (6, 36, 48, 37, 15, 26, 4, 34)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#15   | LARGE BURNISHED STEEL     |      6 |          100
 Brand#52   | MEDIUM ANODIZED TIN       |      6 |          100
 Brand#11   | LARGE BRUSHED STEEL       |     36 |           96
 Brand#14   | STANDARD PLATED BRASS     |     26 |           96
 Brand#23   | STANDARD ANODIZED TIN     |      6 |           96
 Brand#31   | LARGE POLISHED COPPER     |     37 |           96
 Brand#53   | PROMO BURNISHED BRASS     |     36 |           96
 Brand#13   | LARGE PLATED BRASS        |     48 |           92
 Brand#21   | MEDIUM BRUSHED NICKEL     |     34 |           92
 Brand#21   | MEDIUM POLISHED BRASS     |     37 |           92
 Brand#24   | MEDIUM BURNISHED TIN      |     37 |           92
 Brand#25   | MEDIUM ANODIZED STEEL     |      6 |           92
 Brand#35   | ECONOMY PLATED BRASS      |     37 |           92
 Brand#43   | LARGE ANODIZED STEEL      |      4 |           92
 Brand#44   | SMALL BRUSHED NICKEL      |     48 |           92
 Brand#31   | MEDIUM ANODIZED TIN       |     15 |           91
 Brand#25   | LARGE ANODIZED COPPER     |     48 |           90
 Brand#11   | LARGE ANODIZED COPPER     |     36 |           88
 Brand#11   | LARGE BRUSHED NICKEL      |     34 |           88
 Brand#14   | SMALL ANODIZED STEEL      |      4 |           88
 Brand#14   | SMALL POLISHED COPPER     |      6 |           88
 Brand#14   | STANDARD PLATED BRASS     |     37 |           88
 Brand#15   | MEDIUM BURNISHED TIN      |      6 |           88
 Brand#21   | MEDIUM POLISHED STEEL     |     37 |           88
 Brand#21   | PROMO POLISHED COPPER     |     15 |           88
 Brand#22   | ECONOMY BURNISHED STEEL   |     48 |           88
 Brand#25   | MEDIUM POLISHED NICKEL    |     48 |           88
 Brand#31   | ECONOMY ANODIZED TIN      |     36 |           88
 Brand#31   | MEDIUM POLISHED STEEL     |      6 |           88
 Brand#33   | SMALL BRUSHED STEEL       |      6 |           88
 Brand#35   | SMALL ANODIZED COPPER     |     15 |           88
 Brand#41   | ECONOMY BRUSHED NICKEL    |     36 |           88
 Brand#44   | LARGE BRUSHED COPPER      |      6 |           88
 Brand#44   | STANDARD PLATED NICKEL    |     36 |           88
 Brand#52   | MEDIUM POLISHED STEEL     |     15 |           88
 Brand#52   | STANDARD ANODIZED TIN     |     36 |           88
 Brand#54   | PROMO POLISHED STEEL      |     26 |           88
 Brand#55   | LARGE BURNISHED COPPER    |      6 |           88
 Brand#12   | PROMO PLATED COPPER       |      4 |           87
 Brand#51   | PROMO POLISHED STEEL      |     15 |           87
 Brand#54   | LARGE ANODIZED BRASS      |     37 |           87
 Brand#11   | MEDIUM BRUSHED TIN        |      4 |           84
 Brand#12   | PROMO BURNISHED NICKEL    |     26 |           84
 Brand#12   | SMALL BRUSHED COPPER      |     34 |           84
 Brand#13   | MEDIUM BRUSHED BRASS      |      6 |           84
 Brand#15   | LARGE BURNISHED TIN       |     34 |           84
 Brand#21   | ECONOMY BURNISHED TIN     |     26 |           84
 Brand#21   | SMALL BRUSHED TIN         |      6 |           84
 Brand#22   | PROMO PLATED BRASS        |     37 |           84
 Brand#23   | PROMO BRUSHED NICKEL      |     48 |           84
 Brand#24   | LARGE BURNISHED NICKEL    |     15 |           84
 Brand#24   | MEDIUM PLATED BRASS       |      6 |           84
 Brand#24   | SMALL ANODIZED TIN        |      4 |           84
 Brand#24   | STANDARD ANODIZED TIN     |     48 |           84
 Brand#24   | STANDARD PLATED COPPER    |     15 |           84
 Brand#25   | SMALL ANODIZED BRASS      |     37 |           84
 Brand#25   | SMALL BURNISHED NICKEL    |     48 |           84
 Brand#31   | STANDARD BURNISHED STEEL  |     34 |           84
 Brand#33   | SMALL ANODIZED BRASS      |     48 |           84
 Brand#33   | STANDARD BURNISHED COPPER |     48 |           84
 Brand#34   | PROMO PLATED BRASS        |      6 |           84
 Brand#34   | SMALL ANODIZED BRASS      |     26 |           84
 Brand#34   | SMALL BRUSHED NICKEL      |     34 |           84
 Brand#41   | ECONOMY ANODIZED TIN      |     26 |           84
 Brand#41   | ECONOMY PLATED STEEL      |     37 |           84
 Brand#41   | MEDIUM BURNISHED NICKEL   |     48 |           84
 Brand#42   | SMALL PLATED COPPER       |     15 |           84
 Brand#43   | ECONOMY ANODIZED NICKEL   |      6 |           84
 Brand#44   | ECONOMY POLISHED BRASS    |     48 |           84
 Brand#45   | PROMO POLISHED COPPER     |     34 |           84
 Brand#45   | SMALL ANODIZED TIN        |     15 |           84
 Brand#51   | PROMO ANODIZED NICKEL     |     15 |           84
 Brand#52   | ECONOMY POLISHED TIN      |     26 |           84
 Brand#52   | LARGE ANODIZED COPPER     |      4 |           84
 Brand#52   | PROMO ANODIZED BRASS      |      4 |           84
 Brand#52   | PROMO ANODIZED STEEL      |     15 |           84
 Brand#53   | PROMO ANODIZED STEEL      |      4 |           84
 Brand#53   | STANDARD ANODIZED BRASS   |     34 |           84
 Brand#55   | PROMO BRUSHED NICKEL      |     15 |           84
 Brand#11   | PROMO POLISHED BRASS      |     48 |           83
 Brand#12   | ECONOMY ANODIZED NICKEL   |     37 |           83
 Brand#23   | MEDIUM BRUSHED NICKEL     |     48 |           83
 Brand#24   | ECONOMY PLATED STEEL      |     48 |           83
 Brand#34   | LARGE ANODIZED STEEL      |      6 |           83
 Brand#55   | PROMO PLATED STEEL        |     15 |           83
 Brand#11   | STANDARD PLATED COPPER    |     26 |           80
 Brand#12   | MEDIUM BRUSHED TIN        |      4 |           80
 Brand#12   | STANDARD POLISHED NICKEL  |      6 |           80
 Brand#13   | ECONOMY POLISHED TIN      |     15 |           80
 Brand#13   | LARGE BRUSHED BRASS       |     48 |           80
 Brand#13   | MEDIUM BRUSHED TIN        |      4 |           80
 Brand#13   | PROMO PLATED BRASS        |     34 |           80
 Brand#13   | PROMO PLATED NICKEL       |     34 |           80
 Brand#13   | SMALL BRUSHED BRASS       |     48 |           80
 Brand#14   | PROMO BURNISHED NICKEL    |     34 |           80
 Brand#14   | PROMO PLATED BRASS        |     37 |           80
 Brand#14   | SMALL BURNISHED BRASS     |      4 |           80
 Brand#15   | ECONOMY BURNISHED STEEL   |     15 |           80
 Brand#15   | MEDIUM ANODIZED TIN       |     26 |           80
 Brand#15   | MEDIUM PLATED COPPER      |     15 |           80
 Brand#15   | PROMO POLISHED COPPER     |     26 |           80
 Brand#15   | SMALL PLATED BRASS        |     26 |           80
 Brand#15   | STANDARD PLATED BRASS     |     36 |           80
 Brand#21   | LARGE PLATED STEEL        |     48 |           80
 Brand#21   | MEDIUM BURNISHED TIN      |      6 |           80
 Brand#21   | PROMO BURNISHED BRASS     |     15 |           80
 Brand#21   | SMALL ANODIZED TIN        |     34 |           80
 Brand#22   | ECONOMY ANODIZED STEEL    |     26 |           80
 Brand#22   | ECONOMY BRUSHED NICKEL    |     48 |           80
 Brand#22   | SMALL ANODIZED TIN        |     48 |           80
 Brand#23   | MEDIUM BURNISHED COPPER   |     34 |           80
 Brand#23   | SMALL BRUSHED COPPER      |     15 |           80
 Brand#24   | ECONOMY POLISHED COPPER   |     36 |           80
 Brand#24   | LARGE PLATED COPPER       |     34 |           80
 Brand#24   | MEDIUM ANODIZED BRASS     |     48 |           80
 Brand#24   | MEDIUM POLISHED COPPER    |     48 |           80
 Brand#24   | MEDIUM POLISHED TIN       |      6 |           80
 Brand#25   | ECONOMY PLATED TIN        |      6 |           80
 Brand#25   | LARGE POLISHED COPPER     |     36 |           80
 Brand#25   | LARGE POLISHED NICKEL     |     37 |           80
 Brand#25   | PROMO ANODIZED BRASS      |      4 |           80
 Brand#31   | ECONOMY BRUSHED COPPER    |     37 |           80
 Brand#31   | PROMO BURNISHED NICKEL    |      6 |           80
 Brand#31   | SMALL BURNISHED TIN       |     48 |           80
 Brand#31   | STANDARD PLATED BRASS     |     26 |           80
 Brand#33   | ECONOMY BRUSHED NICKEL    |     34 |           80
 Brand#33   | LARGE PLATED COPPER       |     15 |           80
 Brand#33   | PROMO BRUSHED NICKEL      |     36 |           80
 Brand#33   | STANDARD PLATED TIN       |      6 |           80
 Brand#34   | LARGE BURNISHED BRASS     |     34 |           80
 Brand#34   | PROMO PLATED BRASS        |     37 |           80
 Brand#34   | PROMO POLISHED STEEL      |     15 |           80
 Brand#34   | SMALL ANODIZED COPPER     |     15 |           80
 Brand#34   | SMALL POLISHED TIN        |     26 |           80
 Brand#34   | STANDARD ANODIZED BRASS   |     34 |           80
 Brand#34   | STANDARD POLISHED BRASS   |     26 |           80
 Brand#35   | ECONOMY ANODIZED COPPER   |     36 |           80
 Brand#35   | ECONOMY PLATED COPPER     |     34 |           80
 Brand#35   | LARGE ANODIZED COPPER     |     48 |           80
 Brand#35   | MEDIUM POLISHED BRASS     |      6 |           80
 Brand#35   | SMALL BURNISHED STEEL     |     37 |           80
 Brand#35   | SMALL PLATED TIN          |     48 |           80
 Brand#41   | MEDIUM BRUSHED TIN        |      6 |           80
 Brand#41   | PROMO BRUSHED TIN         |      4 |           80
 Brand#42   | ECONOMY BURNISHED BRASS   |     15 |           80
 Brand#42   | MEDIUM POLISHED STEEL     |     48 |           80
 Brand#42   | PROMO ANODIZED TIN        |      4 |           80
 Brand#42   | SMALL BRUSHED COPPER      |     37 |           80
 Brand#42   | SMALL PLATED TIN          |     37 |           80
 Brand#43   | ECONOMY BURNISHED STEEL   |     36 |           80
 Brand#43   | LARGE ANODIZED TIN        |     26 |           80
 Brand#43   | LARGE PLATED COPPER       |      4 |           80
 Brand#43   | MEDIUM ANODIZED NICKEL    |      4 |           80
 Brand#43   | MEDIUM PLATED BRASS       |     36 |           80
 Brand#43   | MEDIUM PLATED NICKEL      |     48 |           80
 Brand#43   | MEDIUM POLISHED NICKEL    |      6 |           80
 Brand#43   | PROMO PLATED NICKEL       |     34 |           80
 Brand#43   | STANDARD PLATED STEEL     |     34 |           80
 Brand#44   | ECONOMY PLATED STEEL      |     37 |           80
 Brand#44   | LARGE BURNISHED COPPER    |     34 |           80
 Brand#44   | LARGE PLATED COPPER       |     48 |           80
 Brand#44   | MEDIUM BRUSHED TIN        |      4 |           80
 Brand#44   | MEDIUM BURNISHED NICKEL   |     34 |           80
 Brand#44   | SMALL ANODIZED COPPER     |     15 |           80
 Brand#44   | SMALL POLISHED STEEL      |      4 |           80
 Brand#45   | SMALL PLATED BRASS        |     48 |           80
 Brand#51   | ECONOMY BRUSHED NICKEL    |     15 |           80
 Brand#51   | MEDIUM ANODIZED TIN       |      4 |           80
 Brand#51   | MEDIUM POLISHED TIN       |     36 |           80
 Brand#51   | SMALL BURNISHED BRASS     |      4 |           80
 Brand#52   | LARGE PLATED TIN          |      6 |           80
 Brand#52   | MEDIUM BRUSHED BRASS      |     36 |           80
 Brand#52   | SMALL ANODIZED STEEL      |     26 |           80
 Brand#52   | SMALL POLISHED TIN        |      4 |           80
 Brand#53   | LARGE ANODIZED BRASS      |      4 |           80
 Brand#53   | PROMO BURNISHED STEEL     |      4 |           80
 Brand#53   | SMALL BRUSHED BRASS       |     36 |           80
 Brand#53   | STANDARD PLATED COPPER    |      4 |           80
 Brand#54   | PROMO ANODIZED BRASS      |     48 |           80
 Brand#54   | SMALL ANODIZED TIN        |      4 |           80
 Brand#54   | STANDARD PLATED TIN       |     15 |           80
 Brand#55   | ECONOMY PLATED BRASS      |     34 |           80
 Brand#55   | LARGE ANODIZED COPPER     |     48 |           80
 Brand#55   | PROMO BURNISHED COPPER    |     15 |           80
 Brand#55   | PROMO POLISHED BRASS      |     26 |           80
 Brand#23   | LARGE BRUSHED COPPER      |      6 |           79
 Brand#23   | PROMO BRUSHED BRASS       |     15 |           79
 Brand#31   | LARGE BURNISHED STEEL     |     34 |           79
 Brand#35   | PROMO BURNISHED BRASS     |      6 |           79
 Brand#41   | MEDIUM PLATED STEEL       |      4 |           79
 Brand#51   | STANDARD POLISHED TIN     |     48 |           79
 Brand#55   | MEDIUM POLISHED TIN       |     26 |           79
 Brand#11   | LARGE BRUSHED TIN         |     26 |           76
 Brand#11   | LARGE BURNISHED TIN       |     48 |           76
 Brand#11   | STANDARD POLISHED STEEL   |     26 |           76
 Brand#12   | LARGE ANODIZED NICKEL     |      4 |           76
 Brand#12   | MEDIUM BRUSHED BRASS      |     26 |           76
 Brand#12   | MEDIUM BRUSHED COPPER     |     34 |           76
 Brand#13   | ECONOMY BRUSHED NICKEL    |     34 |           76
 Brand#13   | ECONOMY BURNISHED TIN     |     34 |           76
 Brand#13   | LARGE BURNISHED STEEL     |     34 |           76
 Brand#13   | MEDIUM BRUSHED BRASS      |      4 |           76
 Brand#13   | MEDIUM BURNISHED BRASS    |     26 |           76
 Brand#13   | PROMO BURNISHED NICKEL    |     15 |           76
 Brand#14   | ECONOMY ANODIZED STEEL    |     36 |           76
 Brand#14   | ECONOMY POLISHED COPPER   |     36 |           76
 Brand#14   | LARGE BURNISHED STEEL     |      6 |           76
 Brand#14   | MEDIUM BRUSHED TIN        |     36 |           76
 Brand#14   | SMALL POLISHED NICKEL     |     15 |           76
 Brand#14   | SMALL POLISHED TIN        |     36 |           76
 Brand#14   | STANDARD PLATED STEEL     |     15 |           76
 Brand#14   | STANDARD POLISHED COPPER  |      4 |           76
 Brand#15   | ECONOMY ANODIZED COPPER   |     37 |           76
 Brand#15   | ECONOMY BRUSHED STEEL     |     26 |           76
 Brand#15   | MEDIUM PLATED COPPER      |     26 |           76
 Brand#21   | ECONOMY BRUSHED NICKEL    |     37 |           76
 Brand#21   | ECONOMY PLATED COPPER     |     34 |           76
 Brand#21   | MEDIUM PLATED BRASS       |      4 |           76
 Brand#21   | STANDARD BURNISHED COPPER |     36 |           76
 Brand#22   | ECONOMY ANODIZED BRASS    |      4 |           76
 Brand#22   | LARGE ANODIZED STEEL      |      4 |           76
 Brand#22   | LARGE BRUSHED TIN         |     36 |           76
 Brand#22   | LARGE PLATED TIN          |     34 |           76
 Brand#22   | MEDIUM BRUSHED BRASS      |     36 |           76
 Brand#22   | MEDIUM BRUSHED NICKEL     |     15 |           76
 Brand#22   | MEDIUM POLISHED STEEL     |      4 |           76
 Brand#23   | LARGE BRUSHED STEEL       |     34 |           76
 Brand#23   | MEDIUM ANODIZED BRASS     |     26 |           76
 Brand#23   | MEDIUM ANODIZED STEEL     |     15 |           76
 Brand#23   | MEDIUM BRUSHED TIN        |     34 |           76
 Brand#23   | PROMO BRUSHED COPPER      |      4 |           76
 Brand#23   | PROMO BRUSHED NICKEL      |     26 |           76
 Brand#23   | PROMO POLISHED BRASS      |      6 |           76
 Brand#23   | PROMO POLISHED STEEL      |     26 |           76
 Brand#23   | SMALL POLISHED STEEL      |      4 |           76
 Brand#24   | ECONOMY ANODIZED NICKEL   |     36 |           76
 Brand#24   | ECONOMY BURNISHED COPPER  |     26 |           76
 Brand#24   | ECONOMY PLATED BRASS      |     36 |           76
 Brand#24   | LARGE PLATED NICKEL       |     34 |           76
 Brand#24   | PROMO BURNISHED STEEL     |     26 |           76
 Brand#24   | PROMO POLISHED COPPER     |      6 |           76
 Brand#24   | PROMO POLISHED STEEL      |     26 |           76
 Brand#25   | ECONOMY BURNISHED STEEL   |     37 |           76
 Brand#25   | LARGE BURNISHED BRASS     |     34 |           76
 Brand#25   | LARGE PLATED NICKEL       |     48 |           76
 Brand#25   | MEDIUM POLISHED TIN       |      4 |           76
 Brand#25   | PROMO ANODIZED BRASS      |     15 |           76
 Brand#25   | PROMO BURNISHED TIN       |     15 |           76
 Brand#25   | SMALL POLISHED STEEL      |     48 |           76
 Brand#25   | STANDARD ANODIZED TIN     |     37 |           76
 Brand#25   | STANDARD BURNISHED TIN    |     48 |           76
 Brand#31   | ECONOMY ANODIZED NICKEL   |      4 |           76
 Brand#31   | ECONOMY BURNISHED BRASS   |     36 |           76
 Brand#31   | LARGE ANODIZED TIN        |      6 |           76
 Brand#31   | LARGE POLISHED NICKEL     |     48 |           76
 Brand#31   | MEDIUM ANODIZED NICKEL    |     26 |           76
 Brand#31   | MEDIUM ANODIZED TIN       |     26 |           76
 Brand#31   | MEDIUM BRUSHED BRASS      |     36 |           76
 Brand#31   | SMALL PLATED TIN          |      4 |           76
 Brand#31   | SMALL POLISHED COPPER     |     26 |           76
 Brand#33   | ECONOMY ANODIZED STEEL    |     34 |           76
 Brand#33   | ECONOMY POLISHED STEEL    |     34 |           76
 Brand#33   | MEDIUM BRUSHED STEEL      |     36 |           76
 Brand#33   | PROMO ANODIZED BRASS      |     34 |           76
 Brand#33   | SMALL BRUSHED COPPER      |     26 |           76
 Brand#33   | SMALL BRUSHED STEEL       |     15 |           76
 Brand#33   | STANDARD BURNISHED COPPER |     37 |           76
 Brand#34   | ECONOMY BRUSHED NICKEL    |     37 |           76
 Brand#34   | ECONOMY BURNISHED TIN     |     34 |           76
 Brand#34   | LARGE BURNISHED NICKEL    |     48 |           76
 Brand#34   | MEDIUM BRUSHED COPPER     |     36 |           76
 Brand#34   | MEDIUM POLISHED NICKEL    |     34 |           76
 Brand#34   | MEDIUM POLISHED TIN       |     36 |           76
 Brand#34   | SMALL ANODIZED BRASS      |     37 |           76
 Brand#34   | SMALL POLISHED BRASS      |      4 |           76
 Brand#34   | STANDARD PLATED NICKEL    |      4 |           76
 Brand#35   | ECONOMY BURNISHED BRASS   |     34 |           76
 Brand#35   | PROMO POLISHED BRASS      |     34 |           76
 Brand#35   | SMALL POLISHED COPPER     |      6 |           76
 Brand#35   | STANDARD BURNISHED STEEL  |     48 |           76
 Brand#35   | STANDARD PLATED NICKEL    |      6 |           76
 Brand#35   | STANDARD POLISHED COPPER  |     34 |           76
 Brand#41   | ECONOMY BRUSHED STEEL     |     37 |           76
 Brand#41   | ECONOMY BURNISHED STEEL   |      4 |           76
 Brand#41   | ECONOMY POLISHED BRASS    |      4 |           76
 Brand#41   | LARGE BURNISHED NICKEL    |      4 |           76
 Brand#41   | LARGE BURNISHED STEEL     |     48 |           76
 Brand#41   | MEDIUM BRUSHED TIN        |     26 |           76
 Brand#41   | PROMO POLISHED BRASS      |     34 |           76
 Brand#41   | SMALL ANODIZED TIN        |     48 |           76
 Brand#41   | SMALL PLATED NICKEL       |     37 |           76
 Brand#42   | ECONOMY BURNISHED COPPER  |     37 |           76
 Brand#42   | PROMO POLISHED TIN        |     34 |           76
 Brand#42   | SMALL PLATED NICKEL       |      4 |           76
 Brand#42   | STANDARD BURNISHED BRASS  |     26 |           76
 Brand#42   | STANDARD BURNISHED STEEL  |     34 |           76
 Brand#42   | STANDARD PLATED BRASS     |     37 |           76
 Brand#42   | STANDARD POLISHED NICKEL  |     36 |           76
 Brand#43   | ECONOMY BRUSHED STEEL     |     36 |           76
 Brand#43   | ECONOMY PLATED STEEL      |     26 |           76
 Brand#43   | LARGE POLISHED BRASS      |     36 |           76
 Brand#43   | PROMO BRUSHED NICKEL      |     26 |           76
 Brand#43   | PROMO PLATED TIN          |     15 |           76
 Brand#43   | STANDARD ANODIZED COPPER  |      6 |           76
 Brand#43   | STANDARD ANODIZED STEEL   |     48 |           76
 Brand#43   | STANDARD POLISHED BRASS   |      4 |           76
 Brand#44   | ECONOMY PLATED STEEL      |     26 |           76
 Brand#44   | LARGE ANODIZED NICKEL     |     34 |           76
 Brand#44   | MEDIUM ANODIZED TIN       |     34 |           76
 Brand#44   | MEDIUM POLISHED BRASS     |      6 |           76
 Brand#44   | PROMO POLISHED TIN        |      6 |           76
 Brand#44   | SMALL ANODIZED COPPER     |     37 |           76
 Brand#44   | SMALL BRUSHED BRASS       |      6 |           76
 Brand#44   | SMALL BRUSHED COPPER      |     48 |           76
 Brand#44   | SMALL BURNISHED TIN       |     36 |           76
 Brand#44   | SMALL PLATED BRASS        |     34 |           76
 Brand#44   | STANDARD ANODIZED STEEL   |      4 |           76
 Brand#45   | ECONOMY ANODIZED COPPER   |     37 |           76
 Brand#45   | ECONOMY POLISHED COPPER   |      4 |           76
 Brand#45   | ECONOMY POLISHED NICKEL   |     37 |           76
 Brand#45   | LARGE ANODIZED STEEL      |     48 |           76
 Brand#45   | LARGE BURNISHED TIN       |     26 |           76
 Brand#45   | LARGE POLISHED STEEL      |     26 |           76
 Brand#45   | MEDIUM BRUSHED BRASS      |     15 |           76
 Brand#45   | MEDIUM BRUSHED TIN        |      6 |           76
 Brand#45   | PROMO BRUSHED STEEL       |     48 |           76
 Brand#45   | PROMO BURNISHED NICKEL    |      4 |           76
 Brand#45   | PROMO POLISHED STEEL      |      6 |           76
 Brand#45   | SMALL ANODIZED BRASS      |     15 |           76
 Brand#51   | ECONOMY BRUSHED STEEL     |     36 |           76
 Brand#51   | LARGE BRUSHED COPPER      |      4 |           76
 Brand#51   | MEDIUM PLATED TIN         |     37 |           76
 Brand#51   | MEDIUM POLISHED NICKEL    |      6 |           76
 Brand#51   | PROMO BRUSHED COPPER      |     48 |           76
 Brand#51   | SMALL BRUSHED COPPER      |     37 |           76
 Brand#51   | SMALL BRUSHED TIN         |      6 |           76
 Brand#52   | ECONOMY BRUSHED TIN       |     15 |           76
 Brand#52   | LARGE ANODIZED STEEL      |     48 |           76
 Brand#52   | MEDIUM PLATED TIN         |      6 |           76
 Brand#52   | PROMO BURNISHED TIN       |      4 |           76
 Brand#52   | SMALL BURNISHED BRASS     |      4 |           76
 Brand#52   | STANDARD POLISHED BRASS   |      6 |           76
 Brand#53   | ECONOMY PLATED STEEL      |     36 |           76
 Brand#53   | MEDIUM PLATED COPPER      |     15 |           76
 Brand#53   | PROMO ANODIZED STEEL      |     48 |           76
 Brand#53   | PROMO PLATED COPPER       |     34 |           76
 Brand#53   | PROMO PLATED STEEL        |     48 |           76
 Brand#53   | SMALL PLATED COPPER       |     15 |           76
 Brand#53   | SMALL PLATED TIN          |      6 |           76
 Brand#53   | STANDARD BURNISHED STEEL  |     37 |           76
 Brand#54   | ECONOMY BURNISHED NICKEL  |     36 |           76
 Brand#54   | ECONOMY BURNISHED TIN     |      6 |           76
 Brand#54   | ECONOMY PLATED COPPER     |     15 |           76
 Brand#54   | LARGE BRUSHED TIN         |     37 |           76
 Brand#54   | LARGE BURNISHED STEEL     |     36 |           76
 Brand#54   | LARGE POLISHED NICKEL     |     37 |           76
 Brand#54   | MEDIUM ANODIZED BRASS     |     48 |           76
 Brand#54   | MEDIUM BRUSHED COPPER     |      6 |           76
 Brand#54   | SMALL ANODIZED BRASS      |     36 |           76
 Brand#54   | SMALL ANODIZED TIN        |     34 |           76
